eid	name
3014	Steven-Charles_Jaffe
3024	Ernst_Lubitsch
3047	Norman_Jewison
3050	Kevin_McClory
3075	Ron_Howard
3110	Joel_B._Michaels
3122	Michael_Herz_(producer)
3131	Don_Mancini
3163	Dan_Halsted
3172	Mario_Kassar
3201	Carl_Foreman
3251	Robert_Daley_(producer)
3304	Michael_Cimino
3335	Tony_Scott
3356	Andrew_Davis_(director)
3357	Claude_Berri
3428	Jeb_Stuart_(writer)
3464	Gail_Katz
3466	Robert_Newmyer
3499	Tomoyuki_Tanaka
3530	Adam_Leipzig
3546	Mark_Burg
3547	Giuseppe_Tornatore
3549	John_Pomeroy
3559	Richard_N._Gladstein
3605	David_Parfitt
3606	Frank_Capra
3612	Suzanne_Todd
3639	Buzz_Feitshans
3643	Amy_Heckerling
3658	Peter_Yates
3659	Marc_Abraham
3669	Cary_Granat
3679	Ken_Kwapis
3686	Keith_Samples
3760	Steve_Golin
3762	Roy_E._Disney
3768	Stanley_Kramer
3867	Jerome_Hellman
3875	Mike_Richardson_(publisher)
3890	Joseph_L._Mankiewicz
3895	Ron_W._Miller
3903	Paul_Thomas_Anderson
3951	Simon_Wincer
3991	Ian_Bryce
4014	Coen_brothers
4015	Perce_Pearce
4016	Dan_Ireland
4027	Gary_Barber
4055	Richard_Curtis
4092	David_Puttnam
4118	Don_Murphy
4190	Michael_Hertzberg
4192	Sean_Bailey
4203	Michael_Mann_(director)
4311	Edward_S._Feldman
4361	Uberto_Pasolini
4381	Harve_Bennett
4385	Robert_Rehme
4395	David_Hayman
4396	Nick_Wechsler_(film_producer)
4421	Robert_Tapert
4438	Rachel_Talalay
4480	Dale_Pollock
4529	Ralph_Bakshi
4564	Martin_Brest
4635	Harold_Hecht
4673	Chris_Hanley
4703	Billy_Wilder
4709	Paul_Monash
4727	John_Boorman
4747	Sherry_Lansing
4791	Akiva_Goldsman
4798	Letty_Aronson
4805	Robert_Latham_Brown
4871	Gerald_R._Molen
4874	Thomas_Schumacher
4898	Barry_W._Blaustein
4907	Bob_Gale
4923	Bob_Rafelson
4940	Tim_Bevan
4944	Richard_Fleischer
4975	Nancy_Meyers
5071	David_Zucker_(filmmaker)
5170	Ronald_Bass
5185	David_Barron_(film_producer)
5267	Bernard_Williams_(producer)
5276	Joe_Johnston
5367	John_McTiernan
5404	Paul_Weitz_(filmmaker)
5411	John_Ford
5415	Robert_Chartoff
5444	Marilyn_Vance
5453	Bob_Weinstein
5459	Hughes_brothers
5463	William_Wyler
5473	Mark_Johnson_(producer)
5510	Chris_Columbus_(filmmaker)
5539	George_Lucas
5558	David_V._Picker
5567	Chris_Moore_(film_producer)
5573	Daniel_Goldberg_(producer)
5593	Joe_Roth
5594	Paula_Weinstein
5623	Michael_Crichton
5636	Richard_Lester
5672	Fred_Schepisi
5692	Michael_Stipe
5705	Irwin_Winkler
5720	Joe_Eszterhas
5738	Robert_A._Harris
5752	Ted_Zachary
5774	Pen_Densham
5806	Charles_B._Wessler
5810	Sidney_Franklin_(director)
5829	Ismail_Merchant
5836	Elliott_Kastner
5845	Iain_Smith_(producer)
5906	Don_Siegel
5908	Harvey_Weinstein
5926	Bob_Clark
5934	Leslie_Dixon
5946	Michael_Finnell
5987	Renny_Harlin
6034	Menahem_Golan
6060	John_Foreman_(producer)
6075	Ridley_Scott
6087	Joel_Silver
6119	Howard_Kazanjian
6153	Howard_Hawks
6182	Mark_Rosenberg
6236	James_V._Hart
6251	Elia_Kazan
6381	Ivan_Reitman
6388	Sean_Daniel
6401	Stephen_Hopkins_(director)
6412	Ira_Deutchman
6424	Ned_Tanen
6441	Martin_Scorsese
6450	Marianne_Maddalena
6461	Jacqui_Safra
6482	A._Kitman_Ho
6486	Yoram_Globus
6510	Gale_Anne_Hurd
6515	Ryuzo_Kikushima
6518	Franklin_J._Schaffner
6536	Jim_Kouf
6556	Lewis_Milestone
6598	James_G._Robinson
6615	Sidney_Lumet
6646	Larry_Gross
6712	David_Hoberman
6723	Fred_Fuchs
6737	John_Grisham
6741	John_Bard_Manulis
6755	Andrew_Macdonald_(producer)
6789	Fred_Zinnemann
6796	George_Waggner
6855	Gary_Kurtz
6860	William_Horberg
6862	Jerry_Weintraub
6979	Allen_Covert
6980	Bruce_A._Evans
7005	Freida_Lee_Mock
7047	Harry_Cohn
7083	Pierre_Spengler
